num,title,publishDate,articleId,isYW
1866,义乌市国际商贸学校创业模拟实训室采购中标结果公告,1507876026000,g/N08W1pa21cGeprzEVVgA==,0
1867,义乌市国际商贸学校企业经营管理沙盘采购中标结果公告,1507875918000,qTCAquE59M+YzRQ9bYZ3Sw==,0
1868,义乌市国际商贸学校国际商务专业教学软件采购中标结果公告,1507875834000,AYfnYTKBiAeWqNzKatJNKw==,0
1869,义乌市国际商贸学校奥尔夫音乐教室乐器采购废标公告,1507875730000,FO8aLMihqM/mHJbiWL513A==,0
1870,义乌市儿童福利院厨房设备采购中标结果公告,1507788929000,AFyl8OABeeEjkaDZdlcO4g==,0
1871,义乌市公安局2017年社会治安动态视频监控系统监理项目中标结果公告,1507699512000,qGCEFq0+oyrXAEtqFY2ftA==,0
1872,义乌市交通工程质量安全监督管理站义乌市交通建设工程智慧监管系统采购项目中标结果公告,1507623877000,VTuTasub8Sg+bRUk52XOOw==,0
1873,义乌市福田街道田畈村旧村改造高层公寓物业管理服务采购项目中标结果公告,1507536389000,7e6EU67dtrFKyUHWjp4KBQ==,0
1874,义乌市婺剧保护传承中心舞台灯光设备谈判采购项目中标结果公告,1506754906000,4iC2G1Wft77qb6y0E++KRA==,0
1875,义乌市上溪镇溪华幼儿园、黄山幼儿园、吴店小学下宅幼儿园触控一体机采购中标结果公告,1506666922000,lhc94hzpIgumaFrUlKFw+g==,0
1876,义乌市上溪镇吴店小学下宅幼儿园玩具采购中标结果公告,1506666817000,ENlK2ZBq0ePxr1NG2x4+Vw==,0
1877,义乌市上溪镇溪华幼儿园玩具采购中标结果公告,1506666730000,N+0l60FPt5pbdDJ8yGSjiA==,0
1878,义乌市上溪镇黄山幼儿园玩具采购中标结果公告,1506666606000,x0bBRJGhM8bBe8jabi/G8Q==,0
1879,义乌市人力资源和社会保障信息管理中心信息系统安全等级保护复测及安全检测项目采购中标结果公告,1506585854000,2SLA3srbTj5PZa4lzOsQXw==,0
1880,义乌市城市投资建设集团（义乌市妇幼保健院）1000KV柴油发电机组设备采购项目,1506579941000,YvUKrCrazVRo4mAgMS2WFA==,0
1881,义乌工商职业技术学院电脑采购项目中标结果公告,1506495517000,TDIgz4/WxS7y5oDBJ1CAaA==,0
1882,关于第十届义乌森博会“安吉林业馆（暂定名）”设计装修活动项目的成交结果公告,1506483397000,7/qHmcMrwAmaNpkAxJJUqw==,0
1883,义东北物流园区规划环评及义乌商贸集聚区港陆新区规划环评项目中标结果公告,1506411937000,nS2r+iQkTguKQ08b+sI2fg==,0
1884,义乌市稠城街道2017年度病媒生物防制服务中标结果公告,1506040937000,GHysodgkdsguQ5YyPFAkdg==,0
1885,关于义乌市佛堂镇路灯采购项目的预中标结果公示[浙江至诚工程咨询有限责任公司],1506009600000,cqMa7oMa2Q3snUJaFmQvHQ==,0
1886,新建杭州至温州铁路义乌至温州段工程PPP项目咨询服务采购项目的招标结果公示,1505974843000,FwggmshyTqlsIgEY53Ty2A==,0
1887,关于医用高压氧仓的中标结果公示[义乌市政府采购中心],1505923200000,4l5U56vUQRck5RiAUvc/MQ==,0
1888,关于全自动血细胞形态学分析仪及流水线等设备的中标结果公示[义乌市政府采购中心],1505836800000,layFPK5PpWtU0sPmRPNzYA==,0
1889,关于电动自行车采购项目的成交结果公示[义乌市政府采购中心],1505750400000,6nJm3Db9AcKPPMZnTKJvqQ==,0
1890,关于二轮摩托车项目的成交结果公示[义乌市政府采购中心],1505404800000,WmuD7U8QCfcD3Txhz0drag==,0
1891,关于失能失智老人智能可穿戴设备项目的中标结果公示[义乌市政府采购中心],1505404800000,WMncUCw4LiwPaZsmpavn5A==,0
1892,关于不动产登记数据整合一期及监理检查项目的中标结果公示[义乌市政府采购中心],1505232000000,PHeklTbQMU7gGsCpbw4yDg==,0
1893,关于义乌市后宅街道洒水车采购项目的预中标结果公示[浙江至诚工程咨询有限责任公司],1505145600000,w4p/MerMFKDUubOHRdjdcA==,0
1894,关于义乌工商职业技术学院保安服务采购项目的中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1504256230000,gRJcifG4dTkjOS9BBUuQXA==,0
1895,关于义乌市义亭中学实验室设备采购项目的中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1504255881000,C1zJaTmfvYWgnUIiQGsudA==,0
1896,关于义乌工商职业技术学院密集书库建设采购项目的中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1504255469000,PpG3exUjuPL8FLzOSxqt9w==,0
1897,关于2017年义乌市公路养护与应急保障中心公路日常保洁养护市场化采购项目的中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1504254955000,JjOqE9XtmkPVwL5pMzuM/w==,0
1898,义乌市“江滨悦廊”建设项目中标结果公告,1504077545000,LaVQJ+BI0FI+xHKkvGqbBw==,0
1899,义乌市福田街道银海路（阳光大道-华盛路）路灯采购中标公告,1503883487000,bVA54/0yS2AlJWlALXlosQ==,0
1900,义乌市福田街道诚信大道（阳光大道-武德路）路灯采购中标公告,1503883425000,MrBgjSXe8EAnO3TgAotSLg==,0
1901,关于白蚁预防市场化承包采购的成交结果公示[义乌市政府采购中心],1503849600000,a3ZfYKytOmN+YMd/NMaKdQ==,0
1902,关于人脸识别系统采购项目的中标结果公示[义乌市政府采购中心],1503590400000,47zfjrwa+u4LouWYStGufQ==,0
1903,义乌市江东街道压缩空气泡沫消防车采购项目中标结果公告,1503557143000,GlKbCUbfv1GzpdBx/xxt/w==,0
1904,关于义乌市苏溪镇2017年度病媒生物防制服务项目的预中标结果公示[浙江华诚建设工程招标代理有限公司],1503504000000,w7uMC0wsjSNKMnY6r/jCBg==,0
1905,关于市民卡数据机房建设及服务的中标结果公示[义乌市政府采购中心],1503504000000,itm8iT77Vdnkwal2tJXgjA==,0
1906,2017义乌廿三里初中学生床采购项目预中标公告,1503470398000,029LoKHqsjvEEOD4qpd8Cw==,0
1907,关于政务云平台扩充建设采购项目的中标结果公示[义乌市政府采购中心],1503417600000,OwwcCPfjhi6PsAtJae96TA==,0
1908,关于体外膜肺氧合系统等采购的中标结果公示[义乌市政府采购中心],1503331200000,VwgK7+nIvch1OsKwmcjZbQ==,0
1909,关于存储和扩容设备采购项目的中标结果公示[义乌市政府采购中心],1503331200000,bRa4SBFMmY8llp6wbAW9Cw==,0
1910,关于智能输液监控管理系统采购项目的中标结果公示[义乌市政府采购中心],1503331200000,yvVFCvdt6bfYzEw/noT8xA==,0
1911,义乌市福田街道官端前村篮球场提升工程招标失败公告,1503032581000,jxwj/GsHX+0rorZMUWEscg==,0
1912,义乌市后宅街道洒水车采购项目招标失败公告,1503032014000,ZCo3fkQgNPEIbCcCEaKQQw==,0
1913,关于环保监测仪器项目的中标结果公示[义乌市政府采购中心],1502985600000,dd3oo3UoW39+7S753bFA8A==,0
1914,关于金华市烟草公司义乌分公司后院停车场修建项目评标结果公示[浙江建安工程管理有限公司],1502963222000,/nbXnwTV7JPICOzC4eXq1A==,0
1915,义乌市大陈镇无负压管网增压稳流供水设备采购及安装项目中标公告,1502960836000,QScfIQX36QwHYxbrauiVDw==,0
1916,义乌市社会保障市民卡人脸识别硬件采购中标公告,1502932688000,RSU3gMrq09h+VsIMDDvgbA==,0
1917,关于体外膜肺氧合系统等采购的中标结果公示[义乌市政府采购中心],1502899200000,XJYWKfZSqCZI/FedZiDX0Q==,0
1918,义乌工商职业技术学院2017-2018学年学生团体综合保险项目采购废标公告,1502779031000,BW/hkR1dkZzidqwmiJ8vkw==,0
1919,关于校园安保服务采购的中标结果公示[义乌市政府采购中心],1502726400000,xD3jqpMuIxUULa1yHtaNpg==,0
1920,关于车辆防冲撞设备项目的中标结果公示[义乌市政府采购中心],1502640000000,E+YXTmIu2pZHuKXq9R9QQg==,0
1921,关于义乌工商职业技术学院保安服务采购项目的废标公告[浙江至诚工程咨询有限责任公司],1502415119000,7ADhlKyrcrpPfVdGN+Q32Q==,0
1922,关于义乌市义亭中学实验室设备采购项目的废标公告[浙江至诚工程咨询有限责任公司],1502414884000,a0eGY2VPKHQeI3z5NLIMYw==,0
1923,关于警务通采购项目的中标结果公示[义乌市政府采购中心],1502121600000,fjHkOj7RbS66UBMMjl7wYg==,0
1924,义乌出入境检验检疫局节能改造项目采购中标结果公告,1502090014000,oABRNO+YYjYnWM0LQgPDGA==,0
1925,义乌市江东街道临江社区、九联区块路灯灯具设备采购项目中标结果公告,1502085385000,b/krthLeinVjvnDJnY4QQQ==,0
1926,义乌市第三中学办公桌及四人位餐桌采购成交结果公告,1501816006000,Dq1wlcs8xz2zRQEzPkHGqQ==,0
1927,义乌市佛堂全民健身中心照明工程灯具采购中标结果公告,1501640807000,4scs8vE8nDlt5QH5fG/Jtw==,0
1928,义乌市佛堂镇全民健身中心景观亮化工程灯具采购中标公告,1501577522000,M8Q75IunceXvqrpGSV1xTA==,0
1929,关于体外生命支持系统采购的中标结果公示[义乌市政府采购中心],1501516800000,32npdbYfx0NTO2Iuv/90jA==,0
1930,义乌市气象局自动气象站2017年度维护保障项目采购中标结果公告,1501487370000,irDQrUd9gVPqOigrAwFBkQ==,0
1931,关于义乌江综合治理（白沙湖段）工程—堰坝金属结构设备采购及安装工程项目的中标结果公示[杭州好邦建筑工程咨询有限公司],1501171200000,dQ2Os9cEgD8kz5NjrGXA+A==,0
1932,关于个体税收社会化管理政府购买服务项目的中标结果公示[义乌市政府采购中心],1501084800000,3z8suoD3bSBMApU5o3fFzQ==,0
1933,关于义乌市仓后01地块、湖大塘01、02地块、向阳上片西区地块棚户区安置项目单一来源采购的中标/成交结果公告,1500974318000,rmriLq/WTjnShEjakAlpCA==,0
1934,关于罚没物资处置项目的中标结果公示[义乌市政府采购中心],1500912000000,6a4IIhQc9leHymZZ/erEkA==,0
1935,义乌市廿三里街道办公大楼物业管理服务采购项目中标结果公告,1500885199000,R7HAECqIYlkEUqEAFu12LA==,0
1936,义乌市大陈镇人民政府球铁阀门井采购项目（重新招标）招标失败公告,1500629226000,tU4xhUlaGxlfvz29+tbaSA==,0
1937,义乌市社会保障市民卡数据机房建设监理采购项目中标结果公告,1500624916000,qVYhmUrpBupZPjWaqZu+PQ==,0
1938,义乌市佛堂城市投资建设集团有限公司洒水车采购成交结果公告,1500623283000,xkFBOZCPcursub8r0lKhbw==,0
1939,义乌市城镇职业技术学校校园一卡通采购废标公告,1500535365000,AmJrKD+EslvgHdk/Uqdwlg==,0
1940,义乌市城镇职业技术学校2017年度保洁服务采购中标结果公告,1500535291000,KKQpvUx4EvDjuPDbXfdgXQ==,0
1941,义乌市国际商贸学校数据存储设备采购成交结果公告,1500535227000,B5ED936A8u6//yDecXb51w==,0
1942,义乌市国际商贸学校桌面云设备采购成交结果公告,1500535156000,6cxa2v/qYFL6BN036/8T4A==,0
1943,义乌市江东街道下王等村2017年度清扫保洁服务项目中标结果公告,1500363397000,jwi32Y2/ob279L4ktX+Twg==,0
1944,关于义乌市稠城街道市场区块市场路片区旧城区棚户区改造项目单一来源采购的中标/成交结果公告,1500354449000,yWe5JrOkPd3nqyCOOV66tw==,0
1945,关于义乌市稠城街道市场区块前大路片区旧城区棚户区改造项目单一来源采购的中标/成交结果公告,1500354441000,kAiXR8spuO5CgXuX4M5Szg==,0
1946,关于义乌市稠城街道市场区块桥西街片区旧城区棚户区改造项目单一来源采购的中标/成交结果公告,1500354432000,rHLM9D1Z9JKTspKcmW/aEg==,0
1947,义乌市人社五险系统与部异地转移接续系统对接改造项目采购,1499998518000,5QyYoQSa4wXLxwrsF5GDNw==,0
1948,义乌市人力社保互联网系统与浙江政务服务网对接改造项目中标结果公告,1499998426000,BI1Wsy0X72dCNz2mZKAu7Q==,0
1949,关于移动DR采购的中标结果公示[义乌市政府采购中心],1499788800000,zP2YXAX/n89DTgvDRrhe2g==,0
1950,关于义乌市统一征地办公室2017年度征地工作测绘服务单位采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1499757385000,dcElmMXx7PN0P6ATi5V9RQ==,0
1951,义乌市上溪镇溪华村发电机采购中标结果公告,1499672293000,TPPG03twn2DCWlvnSd9Skw==,0
1952,义乌市城镇职业技术学校学生床采购成交结果公告,1499396085000,JQy1n7fIzbouvwixUEzVRQ==,0
1953,关于专线线路（使用单位为义乌市公安局、义乌市市场监督管理局）采购项目的中标结果公示[义乌市政府采购中心],1499356800000,z6oUsf1m1bfOpVG8fqTOjA==,0
1954,关于义乌市劳动监察网格指挥中心二期、义乌市全国异地就医联网结算系统采购项目的中标结果公示[义乌市政府采购中心],1499356800000,pzLX94qcWxiI//cJtQgNPw==,0
1955,义乌市城镇职业技术学校心理咨询中心设备采购中标结果公告,1499062861000,+twRr0z/GES+l863NA79Sg==,0
1956,义乌市城镇职业技术学校校园网络改造设备采购中标结果公告,1499062793000,X2aBq4eBkbEt2Hx0EUEkfQ==,0
1957,义乌市大陈镇人民政府球铁阀门井采购项目招标失败公告,1498789412000,JRi5aZwPEg0rJIJ5YHENaQ==,0
1958,义乌市大陈镇智能消火栓及远程监控系统采购项目招标失败公告,1498789139000,PC481OevRVERJL1bPYOW+w==,0
1959,义乌市江东街道2017年病媒生物防制服务采购项目中标结果公告,1498728898000,AZI6iBOWtWHeyzVUon6fjQ==,0
1960,义乌市后宅街道2017年病媒生物防制服务项目预中标公告,1498639297000,SoFpBwPqhVCu+JZYoF7Qcg==,0
1961,义乌市大陈中心卫生院2017年度保洁服务采购中标结果公告,1498633106000,0tfOrdSs+SEkvgEPoaW/Rg==,0
1962,义乌市中心医院电梯维保服务采购中标结果公告,1498612629000,2aMMG1j5vpTWUFDSoEnE/g==,0
1963,义乌市城西街道2017年度病媒生物防制服务项目中标结果公告,1498481684000,8SZemK6Fndp++aBK08eRZw==,0
1964,义乌市江东街道下王等村2017年度清扫保洁服务项目招标失败公告,1498184434000,aAD6PDODXCdPEv2YqjdqIw==,0
1965,义乌市江东街道下湾等村2017年度清扫保洁服务项目中标结果公告,1498184221000,Ri6XP7RC49EHYv/xyjdTIg==,0
1966,关于非税收入征收管理系统改造采购项目的预中标结果公示[义乌市政府采购中心],1498147200000,gbRHxKmy16dO0zaZ4wscAg==,0
1967,关于农村宅基地不动产权籍调查监理项目的中标结果公示[义乌市政府采购中心],1498147200000,Jxgl0JF3CHbMLbHXe+HNag==,0
1968,关于农村宅基地不动产权籍调查数据入库检查与入库项目的中标结果公示[义乌市政府采购中心],1498147200000,oGLC5xTrMr4mMqPtqMKDiQ==,0
1969,关于义乌市妇幼保健院实验室操作台采购的中标结果公示[义乌市政府采购中心],1498060800000,n6ecoxuJ+WkYQ6eDZ1qxfA==,0
1970,义乌市江东街道徐江工作片2017年度清扫保洁服务项目中标结果公告,1498043890000,DKfoqfNHiHWb5kQVlnilxA==,0
1971,义乌市中心医院2017-2018年度二期大楼保洁服务采购项目中标结果公告,1498033200000,uKeEiWu1JS7yu2EXaqsllw==,0
1972,义乌市环境卫生管理处公厕管理市场化保洁项目的中标结果公告,1498029513000,WXQQpInUYM7UaUECoH506w==,0
1973,关于临床技能培训中心信息化建设采购项目的中标结果公示[义乌市政府采购中心],1497974400000,4ByGyeEsqhMnW5CKeOUv4A==,0
1974,义乌市农村生活饮用水第三方水质检测机构服务单位采购项目的中标结果公告,1497951064000,0YGg11KsXL78HnNMk0YRhw==,0
1975,义乌市公路管理局固定式交通流量观测站点设备采购(重新招标)中标结果公告,1497941460000,u1KvqHZsDLXvQOtk98XEiw==,0
1976,义乌市国际商贸学校校园网络设备采购成交结果公告,1497926646000,KYdshvwD2mr3VW8GS5U3ow==,0
1977,义乌市公路管理局2017年农村公路桥梁定期检测项目中标结果公告,1497602716000,CFvaxJPmr84TIvOumayR2g==,0
1978,义乌市社会保障市民卡制卡机色带采购中标结果公告,1497494780000,3xB9NcvfudWZ1bcA+a19jQ==,0
1979,关于手术显微镜、医用高压氧仓等设备采购项目的中标结果公示[义乌市政府采购中心],1497456000000,SEJM+wobTWswFhzgwCyWqQ==,0
1980,义乌市苏溪镇新型城镇化综合开发PPP项目咨询服务机构采购项目中标结果公告,1497422820000,XKveXNv1R0Uu38pnCK/ZRA==,0
1981,义乌老年大学、老干部活动中心窗帘采购中标结果公告,1497419692000,OiEI04vMpxgawR7xys7P6w==,0
1982,义乌老年大学电钢琴采购中标结果公告,1497419598000,KprLZVwT/krX2C1E1ZIrOQ==,0
1983,义乌市老干部活动中心体育器材采购中标结果公告,1497419519000,e9o2JjFJm8q1IgOXkFQrkA==,0
1984,义乌市疾病预防控制中心义乌市农村生活饮用水第三方水质检测机构服务单位采购项目的采购失败公告,1496990222000,tCuFOWUG7nSGsMA3PuSgAQ==,0
1985,义乌市北苑街道2017年度流动人口登记、居住出租房和人员聚集场所消防安全管理服务采购项目（重新招标）的预中标结果公告,1496910674000,fC8hI6tMwkYYudGniAIJRA==,0
1986,义乌市路牌维护采购项目采购中标结果公告,1496820351000,2F0G0qFffacSQXYp3Vro5g==,0
1987,关于合同能源管理服务采购的中标结果公示[义乌市政府采购中心],1496764800000,m5lMcUNgyJBWDRcyPt120w==,0
1988,关于义乌市佛堂镇人民政府佛堂镇全民健身中心运营PPP的资格预审结果公告[义乌市政府采购中心],1496678400000,/DhEwPE8+yxq1uNvJxwebg==,0
1989,关于佛堂镇全民健身中心运营PPP的预中标结果公示[义乌市政府采购中心],1496678400000,Tiv6kAZoYeF4X6qd6bxB0w==,0
1990,关于智慧医院建设采购项目的中标结果公示[义乌市政府采购中心],1496678400000,0CBjCXS9KNT2D4BMUIpafg==,0
1991,义乌市中医医院被服洗涤服务采购中标结果公告,1496299413000,Uee/apFFl+UoV4g9ktBknw==,0
1992,义乌检验认证有限公司餐厅经营服务采购中标结果公告,1496299316000,lAgpmO1FmKxHAz9rcwGQIQ==,0
1993,义乌市上溪镇2017年度病媒生物防制服务中标结果公告,1496299133000,+94P9V3Ro0N3gpR6VsgN9w==,0
1994,义乌市苏溪镇AB类泡沫消防车采购项目预中标结果公告,1496289664000,dyS4m9BJOCeZYDijcJS4Lw==,0
1995,义乌市部分公园管理服务项目中标公告,1496278961000,FoCsT7lPhY70omhA/DPMZw==,0
1996,义乌2017年配网精益化管理系统管控项目预中标公告,1495703701000,4s95nYsKwNFU9jfGY/rSuA==,0
1997,义乌老年大学、老干部活动中心窗帘采购废标公告,1495696635000,bQUOlnoB8YwFZcQaR+p49w==,0
1998,义乌市老干部活动中心体育器材采购废标公告,1495696020000,azAqRs9tPlb0KqtRlsxfYQ==,0
1999,义乌市国际陆港集团互联网络整合设备采购中标结果公告,1495695393000,h2eVbDiUTXqprIEwTp/VKQ==,0
2000,义乌市公路管理局固定式交通流量观测站点设备采购招标失败公告,1495530600000,QJKgRa8y1qiVX06lkLGvjA==,0
2001,义乌市农村生活饮用水第三方水质检测机构服务单位采购项目招标失败公告,1495174200000,qv2uwhPqI5FuTvg+M/hcnA==,0
2002,关于反诈中心建设及设备购置采购项目的中标结果公示[义乌市政府采购中心],1495123200000,8ZZ4tk/zTNB5dzwc4weB7g==,0
2003,义乌市义亭镇办公大楼保洁服务采购中标结果公告,1495090873000,pLi/51KX4bITAtA57iKVTQ==,0
2004,义乌老年大学电钢琴采购中标结果公告,1495088397000,EgEcgm94VhxE/qU028SHFw==,0
2005,义乌老年大学民族乐器采购中标结果公告,1495088301000,g1bQTS1EMrEKXkyYCWTh/A==,0
2006,义乌市环境保护局智慧生态指挥监控中心装修及智能化系统采购中标结果公告,1495004699000,GbWlN8I1H24ATkSNhwRsTQ==,0
2007,义乌市北苑街道2017年度流动人口登记、居住出租房和人员聚集场所消防安全管理服务采购项目招标失败公告,1494998181000,P/S2iRbBd4OK9wMrwxQJqA==,0
2008,义乌市农村存量建设用地调查服务项目中标结果公告,1494997869000,hZSjniIJw82cDFQmIbl0tw==,0
2009,关于公款存放招标项目的中标结果公示[义乌市政府采购中心],1494950400000,n+vfWMNGc/1kx1K0uXzj6A==,0
2010,义乌市中心医院普通病床采购中标结果公告,1494914658000,ZAC7Chr+VSh7Rai01MbgXw==,0
2011,义乌市国际陆港集团云数据计算中心硬件设备采购项目中标结果公告,1494914527000,woHpWwCbvDTACeo4lrPMEA==,0
2012,关于新建老年大学、老干部活动中心办公家具采购的中标结果公示[义乌市政府采购中心],1494864000000,BimHgi5lBUPi5WiyCprZ3A==,0
2013,关于图书采购的中标结果公示[义乌市政府采购中心],1494864000000,VEpOb2TcKPcxl8xmpgCvxA==,0
2014,关于门牌、路牌项目的中标结果公示[义乌市政府采购中心],1494518400000,u4kFuGTm7Hx8eXnxgpVrNA==,0
2015,义乌市中心医院护理推车采购中标结果公告,1494396864000,gY9rztlvVidhRZbasZmBQw==,0
2016,义乌市中心医院陪客椅采购中标结果公告,1494396672000,9/oAhtfSoYnvWX6io7/j5Q==,0
2017,义乌市中心医院教学使用触摸液晶显示屏采购中标结果公告,1494396528000,lfzq3iA8zbHN2MzXV8EyBQ==,0
2018,义乌市大陈镇2017年度自来水阀门采购项目中标公告,1494320074000,sogJUXiubjoilAOOjAbS2w==,0
2019,义乌市福田街道农村病媒生物防制服务项目预中标公告,1494316294000,oLoxrByXHIGDQz9fzPNb4g==,0
2020,义乌市图书馆2017年图书采购中标结果公告,1494315321000,Gdf/c+e748xw3Ga43I92Aw==,0
2021,关于水库除险加固工程辅助项目（自动化部分）采购项目的中标结果公示[义乌市政府采购中心],1494259200000,/IHZb0DfWsSOE8RUtPitjw==,0
2022,关于2017年义乌市公安局交通警察大队智能交通管理系统新建项目监理框架协议的预中标结果公示[浙江至诚工程咨询有限责任公司],1494259200000,3UYS9M/6pvrL2WO7nKIBkg==,0
2023,关于馆藏档案数字化项目的中标结果公示[义乌市政府采购中心],1493913600000,sXrags8N8gYpeWBqrOSFpw==,0
2024,义乌市中心医院2017年度运送服务采购项目中标结果公告,1493881800000,cUAlCfgtZW1DSJRslxQ4QQ==,0
2025,义乌市档案局馆藏档案数字化项目中标结果公告,1493879148000,hJin9iB35rmhQPHreo8hbg==,0
2026,关于图书采购的中标结果公示[义乌市政府采购中心],1493827200000,eSUgzFj7C+ltQgn0oeuiQA==,0
2027,关于警务通采购项目的中标结果公示[义乌市政府采购中心],1493740800000,hy8sY0Ni3SfkzX4FHGPkyg==,0
2028,关于义乌市后宅街道洪深、金城、北站、起航四个社区2017年度清扫保洁服务项目的预中标结果公示[浙江至诚工程咨询有限责任公司],1493740800000,1icDysVIp+n/+FaLnss/SA==,0
2029,关于义乌市后宅街道宅东、塘李、湖门三个工作片2017年度清扫保洁服务项目的预中标结果公示[浙江至诚工程咨询有限责任公司],1493740800000,bjdS2oVWC+7IpowfWg5/CA==,0
2030,义乌市苏溪中心卫生院2017年保安服务采购项目中标结果公告,1493363330000,SbHvwLY1e7qzPsMeSBuVqw==,0
2031,商旅·义乌之心城市生活广场开荒保洁服务采购项目中标结果公告,1493281475000,7FZMvtpuW+nffc6nqsubvw==,0
2032,义乌市公路养护与应急保障中心2017年度机扫扫帚丝采购项目中标公告,1493270435000,OWuZqqGxIULBXJ1EvCzsuA==,0
2033,关于义乌市公安局交通警察大队智能交通管理系统电子警察（视频侦测式）八期采购项目的成交结果公示[浙江至诚工程咨询有限责任公司],1493222400000,Pz4m655kAK0GoktNa/aJxg==,0
2034,义乌市稠城街道办事处2017年度垃圾桶采购中标结果公告,1493192828000,DjX/OG5c/vDfQkc3GBZWLg==,0
2035,义乌市统一征地办公室2017年度征地工作测绘服务单位采购项目流标公告,1493187311000,9G/knCRnpeZUHAVNDoMNeg==,0
2036,义乌市大陈镇PE管材及配件年度采购项目（重新招标）中标公告,1493109443000,hRvn4fi+7fpFKvXHNHwgIQ==,0
2037,义乌市苏溪中心卫生院2017年度保洁服务采购项目中标结果公告,1493020196000,+FvX+9X3SIdAKohsAWNTvA==,0
2038,义乌市中心医院普通病床采购废标公告,1492762496000,mtqZ5rxaKcnDublVIkiP0g==,0
2039,关于宗教场所视频监控线路租用采购项目的中标结果公示[义乌市政府采购中心],1492531200000,rCurARWFDOxzGqAiTIwILg==,0
2040,义乌市稠江街道城镇区块雨污水窨井清涝及外运采购项目中标公告,1492491658000,l8VyVP47lLX6tPRKZcgqxA==,0
2041,关于配方肥、商品有机肥采购的中标结果公示[义乌市政府采购中心],1492444800000,9+E9eDYDqlTzpnl6myr8Ag==,0
2042,义乌市北苑街道重型水罐消防车采购项目的预中标结果公告,1492232461000,XeGDZLOlTDKy2TmBR8udFA==,0
2043,义乌市大陈镇PE管材及配件年度采购项目的招标失败公告,1492232125000,RS4rabOZuzrA16wNv8/dCg==,0
2044,关于义乌市中心医院，义乌市中医医院螺旋CT和心血管造影系统的中标公告[浙江国际招（投）标公司],1492158401000,v8ff53y6UU0Qhy8bQZ0nGg==,0
2045,义乌市疾病预防控制中心病媒生物监测采购成交结果公告,1492153252000,sLUHutuSiqow6va2W+HVmA==,0
2046,义乌市中心医院家具采购中标结果公告,1492063478000,iypOJDcG5OWDLlBZEZ5NOw==,0
2047,关于义乌市第二人民医院2017年度保安服务的中标结果公示[浙江开平企业管理咨询有限公司],1492012800000,0JjCEbofjUn+9AswxlGbaw==,0
2048,关于义乌市文化广电新闻出版局2017年送电影下乡的中标结果公示[浙江开平企业管理咨询有限公司],1492012800000,mt5tM9t5dJLm5StiF/pjHA==,0
2049,2017年义乌市公路养护与应急保障中心公路日常保洁养护市场化采购项目中标公告,1491887590000,QlT4xHl23SSWVLvqkRR2Jw==,0
2050,关于中央监护系统采购的中标结果公示[义乌市政府采购中心],1491494400000,hBu1iYGWbtdGBl1ATFPNXA==,0
2051,关于物业管理服务采购的中标结果公示[义乌市政府采购中心],1490889600000,7EHnT4OwwtU7GX7rMMF1PQ==,0
2052,关于(义乌市妇幼保健院)1000KW柴油发电机组设备采购项目的中标结果公示[义乌市政府采购中心],1490889600000,WuqzCWqi+JHT9GFg2PDaLw==,0
2053,义乌市稠江街道水罐消防车采购项目中标公告,1490847461000,71zxZXded4gYqStq5sdPsA==,0
2054,关于物业管理服务采购的中标结果公示[义乌市政府采购中心],1490803200000,xsCTenC9yLQJj+6cJc6Brg==,0
2055,关于第12届中国（义乌）文化产品交易会展馆搭建项目的成交结果公示[浙江省成套工程有限公司],1490803200000,OFhNDr/U5o9wSolmQchHQw==,0
2056,关于义乌市公安局交通警察大队智能交通管理系统多功能执法十期采购项目的预成交结果公示[浙江至诚工程咨询有限责任公司],1490630400000,y1vJEoQnMEk4HiOsoPMQHQ==,0
2057,义乌市疾病预防控制中心病媒生物监测采购废标公告,1490584792000,kmU6pNNhTwIXHAWPdOBF1g==,0
2058,关于义乌市北苑街道2017年度病媒生物防制服务采购项目的预中标结果公示[浙江至诚工程咨询有限责任公司],1490198400000,c5o1BxkOvYXuno6luyxHyQ==,0
2059,关于义乌文化产品交易会专题展览项目的成交结果公示[浙江国际招（投）标公司],1489939200000,EsXaDHnTVnvDeXO8gDLFnA==,0
2060,关于义乌市稠城街道JP25型举高喷射消防车采购项目的预中标结果公示[浙江至诚工程咨询有限责任公司],1489507200000,m7HkjvmRCsHjO6PmqoyDcQ==,0
2061,义乌市后宅街道岩南村土地综合整治项目建新区选位拍卖公司采购项目预中标公告,1489474262000,pYAQvzwCNGnwsV0ZlhYH3g==,0
2062,义乌市卫生和计划生育委员会大院物业采购项目中标公告,1489469576000,Cf+lu/El947CUfqN2VZBfw==,0
2063,义乌市佛堂镇人民政府洗扫车采购项目的采购失败公告,1489039326000,WUtPWToct2o4DT66KISpwA==,0
2064,关于义乌国家机关、事业单位和社会团体2017-2018年度会议、培训定点服务饭店项目的中标结果公示[义乌市政府采购中心],1488816000000,wMAbYzUSsFiIucJ41k5hfw==,0
2065,义乌市北苑街道社区卫生服务中心空调机组及净化工程采购项目成交结果公告,1487838423000,bx0kcNpeL6JEmuYiWYCYuQ==,0
