num,title,publishDate,articleId,isYW
1582,义乌机场车辆设备维保业务外包项目（第二次重新招标） ,1620971042000,PKlYzl1wx9TF+4ekyfKsKA==,0
1583,义乌天子岭发电有限公司义乌发电公司二期打井工程的公开招标公告,1620805938000,sB1t/meBjnIvW2sBlqFDsw==,0
1584,金华-义乌-东阳市域轨道交通工程运营开站筹备物资采购项目招标公告,1620722755000,A7meylS99Py0Nv4/TKg65A==,0
1585,义乌市人民武装部物业服务项目的中标结果公告,1620643846000,ixllu3at3ZWIHZfUrUpl6A==,0
1586,关于义乌出入境边防检查站智能营区项目的公开招标采购公告[浙江国际招（投）标公司],1620622358000,G23WJqiAAzQ5OuBSp0Qs0Q==,0
1587,2021年-2024年金华市烟草义乌分公司四害防治（登革热防控）项目的中标结果公告,1620608977000,UImnkm5JeHI3GPeI9hzirA==,0
1588,义乌出入境边防检查站门卫改造及景观工程施工招标项目公告【浙江同方工程管理咨询有限公司】,1620528766000,i7IgMauK8K5+NrlvJKy5Xw==,0
1589,义乌机场车辆设备维保业务外包项目（重新招标）,1620353474000,25TIMjm+0MVcf4eXwWNO5g==,0
1590,关于义乌市交通数字化改革行动方案研究项目的公告[浙江同欣工程管理有限公司义乌义盛分公司],1620270277000,OMrBiCl3BBc2dW/T4H3PrA==,0
1591,2021年-2024年金华市烟草义乌分公司四害防治（登革热防控）项目预中标结果公示更正,1620009558000,LpjRsf6egx0GSPufjMUAsg==,0
1592,关于金华市金义东轨道交通有限公司金华-义乌-东阳市域轨道交通工程参建期间员工通勤班车租赁采购项目公开招标公告[金华市公共资源交易中心],1619772332000,bJuwzdoeUQJrjVI2PJZCbg==,0
1593,金华-义乌-东阳市域轨道交通工程运营筹备人员强制性取证培训服务项目开标结果及中标公示  ,1619753432000,BS6HXvMzde9dv1awTwU8ew==,0
1594,交通银行义乌绣湖支行室内装饰工程的招标公告,1619687371000,aw3ILpzNSHnN83EEcmjQWg==,0
1595,2021年-2024年金华市烟草义乌分公司四害防治（登革热防控）项目预中标结果公示,1619672942000,C5cg2c7A0UCxQ4ZK+Hm7tw==,0
1596,关于2021年度金华市烟草部分单位房屋维修服务项目（义乌）中标公示[浙江中际工程项目管理有限公司],1619500949000,rg6OIdQ3Nwasm/IE56PCCg==,0
1597,义乌机场车辆设备维保业务外包项目招标公告 ,1619426086000,aR0R89i8wGtng0+/370ySA==,0
1598,关于金华市生态环境局义乌分局道路PM10在线监控系统采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1619423261000,W+3DqLKHc3YrhYt4E1OlSg==,0
1599,关于义乌市交通数字化改革行动方案研究项目采购公告（非政府采购）[ 浙江同欣工程管理有限公司义乌义盛分公司],1619316533000,7HZrhUbbYp1Fk/nN3RM7eA==,0
1600,金华-义乌-东阳市域轨道交通工程运营保险经纪服务项目招标公告,1619170219000,wUrFLBwAxJiX2xW6j4HMYg==,0
1601,关于2021年度金华市烟草部分单位房屋维修服务项目（义乌）中标候选人公示[浙江中际工程项目管理有限公司],1619163059000,i1pY0SEKL1sqLuO3gFsAOQ==,0
1602,义乌江东街道东苑路与平海路交叉口西侧地块A工程设计项目的采购公告,1619162327000,ZhZqfvqEKLc3Ys1iw73+eA==,0
1603,金华-义乌-东阳市域轨道交通工程运营筹备人员强制性取证培训服务项目招标补充文件,1619077792000,pBakwHarbRKcpAR6VDzrWg==,0
1604,义乌市人民武装部物业服务项目招标公告,1618903332000,OfE8LjzA6S1t/4dSdce3ww==,0
1605,金华-义乌-东阳市域轨道交通工程运营筹备人员宿舍(三期)家具采购项目开标记录及中标公示,1618890452000,BuvE3FWfUI9KZUAiNnu8bw==,0
1606,金华-义乌-东阳市域轨道交通工程运营筹备人员宿舍(三期)家电采购项目开标记录及中标公示,1618889943000,DMkXC0UeASQiDon9EMye8A==,0
1607,金华-义乌-东阳市域轨道交通工程运营筹备人员强制性取证培训服务项目招标公告,1617961059000,7W4J/T87JyPTOTcB1NNAAA==,0
1608,2021年-2024年金华市烟草义乌分公司四害防治（登革热防控）项目非政府采购项目公告,1617346306000,abQM7eMXbAUzTw5npj6CjA==,0
1609,关于2021年度金华市烟草部分单位房屋维修服务项目（义乌）招标公告[浙江中际工程项目管理有限公司],1617241719000,1FOY3x/QTQ4nClM2Co4NRQ==,0
1610,金华-义乌-东阳市域轨道交通工程运营筹备人员宿舍(三期)家具采购项目招标公告,1617097243000,aDNxiDkWBMrUaS957PMSUQ==,0
1611,金华-义乌-东阳市域轨道交通工程运营筹备人员宿舍(三期)家电采购项目招标公告,1617096940000,5zAAnt9cD+wR533zH1p0Gw==,0
1612,金华-义乌-东阳市域轨道交通（金义段）站内商业资源策划咨询项目招标公告,1615973355000,h5PkS/wV5jPw53Svdu0QbQ==,0
1613,关于金华-义乌-东阳市域轨道交通工程（集团公司和轨道公安）家具采购项目的更正公告（国企采购项目）[金华市政府采购中心],1614071041000,yqzKtAsPnjDWFXQN5VKntQ==,0
1614,关于金华-义乌-东阳市域轨道交通工程（运营公司）家具采购项目的更正公告（国企采购项目）[金华市政府采购中心],1614071036000,oMr+g4F7bhlDFXgsmUsOJg==,0
1615,关于金华-义乌-东阳市域轨道交通工程（运营公司）家具采购项目的招标公告（国企项目）[金华市政府采购中心],1612859766000,xhZnuQnaTCVq5x9ot9JlAg==,0
1616,关于金华-义乌-东阳市域轨道交通工程（集团公司和轨道公安）家具采购项目的公开招标公告（国企招标项目）[金华市政府采购中心],1612859762000,kkMLSn/VIw7MWpW14yPjUw==,0
1617,广发银行义乌分行2021-2022年押运寄库服务项目中选结果公示,1612261220000,nEdIgpTlyZTIhF/CilHQMQ==,0
1618,关于义乌市财政项目预算稽核中心2021-2023年度工程造价审核资格采购项目的非政府结果公告[义乌市政府采购中心],1611557608000,YbnDMnYs74ZyrGqoCwi81w==,0
1619,关于义乌市消防救援支队营区文化建设采购项目中止公告[浙江省建设工程设备招标有限公司],1611552516000,IQD0JHqxbxQGttQnYd7yoA==,0
1620,关于金华-义乌-东阳市域轨道交通工程运营筹备人员行政、运作类工作服采购项目的更正公告[金华市政府采购中心],1611540992000,BjFqpulYKlKDF7TAs0zpZQ==,0
1621,关于中国人民解放军91867部队义乌机场晾衣棚、食堂间及医疗用房等建设改造工程的中标结果公示,1611101632000,QGDS703WoKwTUYqmME9uZQ==,0
1622,关于义乌市中医医院保安服务采购的非政府终止公告[浙江开平企业管理咨询有限公司],1610957334000,al36o7I3S/mUS11bIY0Y7g==,0
1623,关于义乌市中医医院保安服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1610948465000,6muvzXM8nsBajG4NWkCTew==,0
1624,关于金华-义乌-东阳市域轨道交通工程运营筹备人员维修类工作服采购项目招标公告（国企采购项目）[金华市政府采购中心],1610591156000,J6KSfpqixskghuMDsNq8ww==,0
1625,关于金华-义乌-东阳市域轨道交通工程运营筹备人员行政、运作类工作服采购项目招标公告（国企采购项目）[金华市政府采购中心],1610591141000,KNLzPIM+mTTE4dPk2Tscog==,0
1626,关于义乌市中医医院彩色多普勒超声诊断仪的中标(成交)结果公告[浙江国际招（投）标公司],1610527241000,2AgUCFLeMWa19Iectu7/dA==,0
1627,关于中国计量大学现代科技学院义乌校区自助打印复印服务项目的废标公告[浙江五石工程咨询有限公司],1610441731000,5LFiBf/zE1akyhN7fHgRyw==,0
1628,关于中国计量大学现代科技学院义乌校区自制类饮品（咖啡）机点位招租服务项目的废标公告[浙江五石工程咨询有限公司],1610441726000,lZBb0RMjeka79e+ND4+isQ==,0
1629,关于中国计量大学现代科技学院义乌校区望湖楼宾馆客房用品定点供应商采购项目（宾馆用品）的废标公告[浙江五石工程咨询有限公司],1610441692000,2i60SAIADjLKIArFUKrfgg==,0
1630,关于义乌市消防救援支队营区文化建设采购项目（第三次招标）公告[浙江省建设工程设备招标有限公司],1610438726000,cBs3OW4uQx8S1L24tGNnHQ==,0
1631,关于义乌市消防救援支队营区文化建设采购项目的异常公告[浙江省建设工程设备招标有限公司],1610429809000,CCQkLgOH1xgIp3PGUKIrsA==,0
1632,交通银行股份有限公司金华、丽水、衢州、台州、义乌、舟山分行管理型补充医疗保险服务项目中标结果公示,1610096628000,nEs/RqE1iuagphQzqlL8LQ==,0
1633,关于广发银行义乌分行押运寄库服务单一来源采购的公示,1609836748000,k0tAmb3igq/KV2DaYfiATw==,0
1634,关于义乌市财政项目预算稽核中心2021-2023年度工程造价审核资格采购项目的更正公告[义乌市政府采购中心],1609833087000,vysZGSwbcFAOXMgHAg0/zg==,0
1635,义乌市消防救援支队稠江消防站空调采购项目（非政府采购）中标结果公告,1609751535000,u+7Xr2pnGgdMpGAYdmNwcg==,0
1636,义乌市消防救援支队电器采购项目（非政府采购）中标结果公告,1609751138000,OyK+vkSyWwx9p6ZvH60z3w==,0
1637,关于义乌市财政项目预算稽核中心2021-2023年度工程造价审核资格采购项目的公开招标公告[义乌市政府采购中心],1609321313000,0cb9as/hCrmfb8n0L0lueg==,0
1638,关于义乌市消防救援支队营区文化建设采购项目的中标结果公告[浙江省建设工程设备招标有限公司],1609299915000,9x5Xzc2JhOcQDBTlME8HHA==,0
1639,义乌机场桥载设备操作业务外包项目招标公告（第二次） ,1609144777000,d2Sxn4FLcwrLFVDc6t5AJA==,0
1640,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区自助打印复印服务项目公开招标公告[浙江五石工程咨询有限公司],1608625294000,3Wr/Oq/gLcPmTB8L73LL5A==,0
1641,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区望湖楼宾馆客房用品定点供应商采购项目（宾馆用品）公开招标公告[浙江五石工程咨询有限公司],1608624563000,5Kz8SMTd3px+N+c37/MG5g==,0
1642,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区自制类饮品（咖啡）机点位招租服务项目项目的公开招标公告[浙江五石工程咨询有限公司],1608624282000,NHsEnybRugOKg0/A966c3Q==,0
1643,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区望湖楼宾馆客房用品定点供应商采购项目的中标（成交）结果公告[浙江五石工程咨询有限公司],1608187389000,wfBfPgVMaaoZtnEw/RxuBw==,0
1644,交通银行股份有限公司金华、丽水、衢州、台州、义乌、舟山分行管理型补充医疗保险服务项目招标公告,1608168482000,CZQrNze0a/Tz2zUu/wv+rw==,0
1645,关于义乌市中医医院彩色多普勒超声诊断仪的公开招标公告[浙江国际招（投）标公司],1608110637000,7sq/XzOFN7NoI/eb4N8TMg==,0
1646,义乌机场桥载设备操作业务外包项目招标公告 ,1608027122000,g1B6yZVTfs4CT98wXy9QZg==,0
1647,义乌市消防救援支队稠江消防站空调采购项目非政府采购公告,1607677727000,fC/F65w6cVfbPtCClO/T9w==,0
1648,义乌市消防救援支队电器采购项目非政府采购公告,1607676501000,gIkeD+RAXLvMEEYZksRUog==,0
1649,关于中国人寿财产保险股份有限公司义乌中心支公司智能化系统项目的中标(成交)结果公告[建银工程咨询有限责任公司],1607594735000,epftv39mXuDjaDjlxqtMNg==,0
1650,关于中国人寿财产保险股份有限公司义乌中心支公司装修项目的中标(成交)结果公告[建银工程咨询有限责任公司],1607594696000,M7fvZAuZ5NiXHlzCCIi1yA==,0
1651,广发银行义乌福田支行装修工程项目中标结果公示,1607583754000,uXbw0UWksP94GYII9Tqwyg==,0
1652,关于中国计量大学现代科技学院（义乌）校区自助打印复印服务项目（重新招标）废标公告[浙江省国际技术设备招标有限公司],1607510901000,A58Nz5L0Tc/121xNviNtgA==,0
1653,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区自助售货机点位招租服务项目的中标（成交）结果公告[浙江五石工程咨询有限公司],1607510786000,uQ+OoRneIbtCoRCEJ96rJw==,0
1654,关于义乌市消防救援支队营区文化建设采购项目（重新招标）公告[浙江省建设工程设备招标有限公司],1607497845000,mwOOo0tHvuFI8WK5NJOeaA==,0
1655,关于义乌市第二人民医院检验科运营管理服务项目中标结果公告[浙江省成套工程有限公司],1606985485000,W5mFcGPX7V53jEZNE39Swg==,0
1656,关于义乌市中医医院16排CT采购项目的中标(成交)结果公告[浙江五石工程咨询有限公司],1606728836000,RSyhDAn+j58E9mlC4dQ8+Q==,0
1657,关于义乌市消防救援支队营区文化建设采购项目的流标公告[浙江省建设工程设备招标有限公司],1606722706000,gXxPOhXvjfN01ZtsYzoirg==,0
1658,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区望湖楼宾馆客房用品定点供应商采购项目的公开招标公告（非政府采购）[浙江五石工程咨询有限公司],1606446319000,4IDVWrv4aCscLRIHiy7MHQ==,0
1659,关于中国计量大学现代科技学院（义乌）校区自助打印复印服务项目的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1605784385000,/cMZM4Dq5fXjnWqB8aUyHQ==,0
1660,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区自助售货机点位招租服务项目的公开招标公告[浙江五石工程咨询有限公司],1605689258000,3qKCG8ZQgS+boWRfit0S0g==,0
1661,关于中国计量大学现代科技学院（义乌）校区自助打印复印服务项目的废标公告(非政府采购项目)[浙江省国际技术设备招标有限公司],1605686767000,PXCl1JEg7syqr2ip7baacg==,0
1662,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区自助售货机点位招租服务项目的中标公告[浙江五石工程咨询有限公司],1605607445000,PErgtV2HZMwOVk7dwTMq+Q==,0
1663,广发银行义乌福田支行装修工程,1605522882000,KGKtclivGaBwDMHwHwfiug==,0
1664,关于义乌市第二人民医院检验科运营管理服务项目公开招标公告[浙江省成套工程有限公司],1605166554000,oABiJdRYmT/odOprEKPxYw==,0
1665,关于义乌市消防救援支队营区文化建设采购项目的招标公告[浙江省建设工程设备招标有限公司],1604911578000,+Q+0iz69zy3VZ0wGdrcduw==,0
1666,关于金华市金义东轨道交通有限公司金华-义乌-东阳市域轨道交通工程公共文化艺术品设计制作及安装项目的更正公告（国企项目）[金华市政府采购中心],1604473199000,lHoGoIw4oLfP6huBm/a0lA==,0
1667,金华市金义东轨道交通有限公司金华-义乌-东阳市域轨道交通工程公共文化艺术品设计制作及安装项目招标公告（国企项目）,1604307271000,aKpXpfLrfqv89+ipGaABNw==,0
1668,关于义乌市中医医院16排CT采购项目的公开招标公告[浙江五石工程咨询有限公司],1604307073000,+ta+MVZ7yCGqWKn32TUrQA==,0
1669,关于义乌市中心医院零星修缮工程入围中标（成交）结果公告[浙江省成套工程有限公司],1603948334000,3vVd/JWVvYfnvZ1d6Kapxg==,0
1670,关于中国计量大学现代科技学院（义乌）校区自助打印复印服务项目的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1603854119000,lfcpS9iA6yIUiafevPcNjA==,0
1671,关于衢州市文化广电旅游局中国义乌文化和旅游产品交易博览会展馆设计、搭建等项目的中标(成交)结果公告[浙江省工程咨询有限公司],1603808614000,kmeF6wFCuEjDFqomyiRH7w==,0
1672,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院义乌校区自助售货机点位招租服务项目的公开招标公告[浙江五石工程咨询有限公司],1603702760000,m8s/Y/YRnDHgzT19h69sOw==,0
1673,金华市区与义乌市高速公路小客车免费通行方案编制项目的成交结果公告,1603701002000,kU/Ac63oypiElWCyGsgnzg==,0
1674,关于浙江省民族宗教事务委员会中国义乌国际森林产品博览会项目的成交结果公告[浙江通用招标代理有限公司],1602845796000,QAWve+QxxcoPwX8yGOufgQ==,0
1675,关于衢州市文化广电旅游局中国义乌文化和旅游产品交易博览会展馆设计、搭建等项目的磋商公告[浙江省工程咨询有限公司],1602845633000,FMWS6Z/ao3TBjrJZA0gEZA==,0
1676,关于义乌市中心医院零星修缮工程入围项目的公开招标公告[浙江省成套工程有限公司],1602842369000,R7VzfS21jyhSDlwwrQXsVw==,0
1677,金华市区与义乌市高速公路小客车免费通行方案编制项目的采购公告,1602656379000,ZCCSw6bPDH2kusyAKGD0Tw==,0
1678,关于义乌市中心医院警务室改造工程中标（成交）结果公告[浙江省成套工程有限公司],1601463128000,fzpAkSswJkc1nwyw+Lvglg==,0
1679,义乌市公安局取保候审保证金专户项目中标结果公告,1601270947000,WziLiwBtrcbVa5WP1S20rQ==,0
1680,关于中国计量大学现代科技学院（义乌）校区资产综合信息平台管理系统的成交结果公告(非政府采购项目)[浙江省国际技术设备招标有限公司],1601004337000,LrnLfhI+nF/WMjSXZcnGdw==,0
1681,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院（义乌）校区空调租赁服务项目的中标结果公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1600932747000,UJsjC4Gi8L2sexzdpDqWnA==,0
1682,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院（义乌）校区自助洗衣房经营服务项目的中标(成交)结果公告[浙江五石工程咨询有限公司],1600834424000,l6ZAMJhdiin9fxiixjTAIg==,0
1683,关于义乌市中心医院警务室改造工程的竞争性磋商公告[浙江省成套工程],1600441205000,JomGkVG3ochiGM2l3p4sog==,0
1684, 金华-义乌-东阳市域轨道交通工程运营筹备人员第二届“菁英班”培训项目（重新招标）,1600225603000,ZB5+K5IYx6T9vclOynRhvw==,0
1685,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院（义乌）校区自助洗衣房经营服务项目的更正公告[浙江五石工程咨询有限公司],1600157651000,u6dZD5QYjjisFWGFJLL/Lw==,0
1686,金华-义乌-东阳市域轨道交通工程车站及户外广告设备供应商入围资格项目中选公示,1599650656000,dG7kJWbkpzaPXxPbqT3NwQ==,0
1687,金华-义乌-东阳市域轨道交通工程车站公共区金属吊顶系统供应商入围资格项目中选公示,1599650308000,3meJfHpK9JBnbKNWCOKn7A==,0
1688,金华-义乌-东阳市域轨道交通工程正线车站UHPC供应商入围资格项目中选公示,1599650000000,5+27SSuBQyD3j0g6ZEhP2w==,0
1689,金华-义乌-东阳市域轨道交通工程声屏障PC板供应商入围资格项目中选公示,1599649574000,uwwm9gdvmz+IjFU+MdGAiQ==,0
1690,金华-义乌-东阳市域轨道交通工程车站及户外广告设备供应商入围资格项目比选公告,1598603031000,qOropXrr1iS49o5oYQOAsQ==,0
1691,金华-义乌-东阳市域轨道交通工程车站公共区金属吊顶系统供应商入围资格项目比选公告,1598603005000,0bDc2/6eFreCOKlvAgF4zA==,0
1692,金华-义乌-东阳市域轨道交通工程正线车站UHPC供应商入围资格项目比选公告,1598602952000,ON2cv8NkzV2O8plklNPM3g==,0
1693,金华-义乌-东阳市域轨道交通工程声屏障PC板供应商入围资格项目比选公告,1598602883000,/UcYy0DtNTxkJpBJ70SiRw==,0
1694, 金华-义乌-东阳市域轨道交通工程现浇简支梁静载试验项目开标记录及中标公示,1598583689000,HxiOUFAiyTCFP6/IrZDj6A==,0
1695,关于中国计量大学现代科技学院（义乌）校区空调租赁服务项目的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1598528302000,kHhAY+4ui1wyrgZeIxKoPg==,0
1696,关于义乌市中心医院（义乌市中心医院医共体）彩色多普勒超声诊断仪采购项目评标结果公示公告[浙江省成套工程有限公司],1598525988000,LzC2q2nnkOXCOBYJNwTt2A==,0
1697,关于中国计量大学现代科技学院义乌资产经营有限责任公司中国计量大学现代科技学院（义乌）校区自助洗衣房经营服务项目的公开招标公告[浙江五石工程咨询有限公司],1598513852000,HlVD0Lm4+YiKqZMRbJ5V5w==,0
1698,关于义乌市中心医院（义乌市中心医院医共体）医疗设备采购项目采购项目评标结果公示公告[浙江省成套工程有限公司],1598443041000,DvEGL9FhIGHqz2xNt9zBKg==,0
1699,金华-义乌-东阳市域轨道交通工程运营筹备人员第二届“菁英班”培训项目（重新招标）招标公告,1598350115000,EQK8L8GB7LiT/fzcNXGApA==,0
1700,关于中国计量大学现代科技学院（义乌）校区工程训练中心设备【标项2：车床、线切割机、数控加工中心等】的中标结果公告[浙江省国际技术设备招标有限公司],1597905559000,eKEeiASx/NUeGMPDvQxsyQ==,0
1701,关于金华市金义东轨道交通有限公司金华-义乌-东阳市域轨道交通工程运营筹备人员培训服务项目公开招标采购公告（国企项目）[金华市政府采购中心],1597822251000,PKr3aY3MDYvOc7zRr1jr9A==,0
1702,关于义乌市消防救援支队劳务派遣服务采购成交结果公告[浙江省建设工程设备招标有限公司],1597370037000,dmfDt8XZs631ZQBLOvOHsg==,0
1703,金华-义乌-东阳市域轨道交通工程现浇简支梁静载试验项目招标公告,1596793930000,zOJA0ehyLATVsd5aI7quUA==,0
1704,关于义乌市中心医院医疗设备采购项目国际招标公告[浙江省成套工程有限公司],1596440462000,rgeIIK8HInesBzzqW5a/eA==,0
1705,关于中国计量大学现代科技学院(义乌)校区副食品、一次性用品供货及配送项目的中标结果公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1596435337000,nhgAd3CZiETbL4vMXnraFw==,0
1706,关于中国计量大学现代科技学院(义乌)校区冷冻食材供货及配送项目的中标结果公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1596435333000,0M+DAZIzN1HJ98wm87vMPw==,0
1707,关于中国计量大学现代科技学院(义乌)校区冷鲜猪肉、冷鲜家禽、淡水产品供货及配送项目的中标结果公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1596435328000,LF9pKrMxv3Xy9C1P04u+rQ==,0
1708,关于中国计量大学现代科技学院(义乌)校区粮、油类供货及配送项目的中标结果公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1596435324000,1mjReWLjnR9rYMnBCVe3FA==,0
1709,关于中国计量大学现代科技学院(义乌)校区蔬菜、奶制品、豆制品、面食半成品、鸡蛋供货及配送项目的中标结果公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1596435319000,Jt8c5sAceKnsGJKcBTSeGw==,0
1710,关于中国计量大学现代科技学院（义乌）校区工程训练中心设备【标项2：车床、线切割机、数控加工中心等】公开招标采购项目的更正公告2[浙江省国际技术设备招标有限公司],1596435284000,z10mYnAzRn2EcQh6syobOA==,0
1711,关于义乌市消防救援支队劳务派遣服务采购的竞争性谈判公告[浙江省建设工程设备招标有限公司],1596423257000,Ba3i1xc//epbqzZtg9IPzw==,0
1712,义乌市消防救援支队广告制作单位采购非政府采购结果公告,1596077270000,CRM+re1ceD2wac1LtwBwXA==,0
1713,金华-义乌-东阳市域轨道交通工程运营筹备人员第二届“菁英班”培训项目开标结果及中标公示,1595908216000,g26PYq26lqxBC1aYP8Uukg==,0
1714,金华市特种设备检测中心义乌办公场所及实验室修缮工程的成交结果公告,1595905428000,ULtDxGTkBHGKHTKOlYjbRg==,0
1715,关于中国计量大学现代科技学院 （义乌）校区工程训练中心设备的中标结果公告[浙江省国际技术设备招标有限公司],1595820581000,UoNhgC5K4cN8WtvNdiemdQ==,0
1716,关于中国计量大学现代科技学院（义乌）校区单片机实验室的中标结果公告[浙江省国际技术设备招标有限公司],1595813317000,Z+k0qWEoQTgan4ZMNqsCvA==,0
1717,关于中国计量大学现代科技学院（义乌）校区电工模电飞思卡尔实验室的中标结果公告[浙江省国际技术设备招标有限公司],1595813313000,BPECswSRQ1Fc/1H/YlbY/A==,0
1718,关于中国计量大学现代科技学院 （义乌）校区工程训练中心设备的中标结果公告[浙江省国际技术设备招标有限公司],1595813308000,hutyIbkj7d0cNLRUihJ4rw==,0
1719,关于中国计量大学现代科技学院（义乌）校区工程训练中心设备【标项2：车床、线切割机、数控加工中心等】公开招标采购项目的更正公告[浙江省国际技术设备招标有限公司],1595499286000,WjcIKRrqM54upBfNfs+7Kg==,0
1720,关于中国计量大学现代科技学院 （义乌）校区电机和电力电子实验室的中标结果公告[浙江省国际技术设备招标有限公司],1595421620000,WC64lkwLSbmf4XwPbVVLjQ==,0
1721,金华市特种设备检测中心义乌办公场所及实验室修缮工程的采购公告,1595406966000,oWkkdmTJLcYWypi6jNlJ7Q==,0
1722,关于中国计量大学现代科技学院(义乌)校区电子设计创新实验室的中标结果公告[浙江省国际技术设备招标有限公司],1595329607000,R5r9ko+LbLH/xRJno1k7Aw==,0
1723,关于中国计量大学现代科技学院（义乌）校区信号处理及通信实验综合实验室的中标结果公告[浙江省国际技术设备招标有限公司],1595329602000,NcOIWTJcEbP5HMQ+FuUTOg==,0
1724,关于义乌市中心医院防撞柱装置项目废标公告[浙江省成套工程有限公司],1595325383000,Wpig/Vm9TCi1KQfjTCgSGA==,0
1725,关于中国计量大学现代科技学院（义乌校区）工程训练中心设备（标项2：车床、线切割机、数控加工中心等）的更正公告[浙江省国际技术设备招标有限公司],1594633589000,GCCEMsb4csRD19aQJ7ptJA==,0
1726,关于义乌市妇幼保健院彩色多普勒超声诊断仪中标公告,1594371937000,482lvC5aHfyEqVYDoJyCiQ==,0
1727,关于中国计量大学现代科技学院(义乌)校区蔬菜、奶制品、豆制品、面食半成品、鸡蛋供货及配送的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1594281644000,hIyegScZsgUDDAAvatFH7Q==,0
1728,关于中国计量大学现代科技学院(义乌)校区粮、油类供货及配送的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1594281640000,SRfC8dx44Bxj1t/UoOZM9w==,0
1729,关于中国计量大学现代科技学院(义乌)校区冷鲜猪肉、冷鲜家禽、淡水产品供货及配送的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1594281635000,EC83oIs6Lcgk54JvxeIifA==,0
1730,关于中国计量大学现代科技学院(义乌)校区冷冻食材供货及配送的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1594281631000,JlvaOSvmEMejuKVIMaG3ug==,0
1731,关于中国计量大学现代科技学院(义乌)校区副食品、一次性用品供货及配送的招标公告(非政府采购项目)[浙江省国际技术设备招标有限公司],1594281623000,87BlTipKAQCm76YZnQ5n+w==,0
1732,金华-义乌-东阳市域轨道交通工程运营筹备人员第二届“菁英班”培训项目招标补充文件,1594220684000,CfVoQPt9WQu/otbSRssTtg==,0
1733,金华-义乌-东阳市域轨道交通工程结算审核重点检查咨询服务项目开标结果及中标公示,1594203014000,Bp9TmtwlrPcyEgDUV3q+zg==,0
1734,义乌市消防救援支队广告制作单位采购（非政府采购）公告,1594190462000,0kUBLBsTW+LpWzUJOztk9g==,0
1735,关于中国计量大学现代科技学院（义乌）校区电工模电飞思卡尔实验室的招标公告[浙江省国际技术设备招标有限公司],1593866416000,wEN6PktVd5kPA9Q+VUJHkw==,0
1736,关于中国计量大学现代科技学院（义乌）校区单片机实验室的招标公告[浙江省国际技术设备招标有限公司],1593866412000,FyB2XjpoxsypuMWfXTAdvQ==,0
1737,关于中国计量大学现代科技学院（义乌校区）工程训练中心设备的招标公告[浙江省国际技术设备招标有限公司],1593866407000,EAWbQEPfvtmc1rwwxZ5BQw==,0
1738,义乌消防支队2020-2021年度副食配送服务单位采购（非政府采购）中标结果公告,1593771315000,cy7zNeXJBwHcYijIUNV95A==,0
1739,关于中国计量大学现代科技学院（义乌）电信网500X2互联网带宽接入服务的成交结果公告[浙江省国际技术设备招标有限公司],1593768064000,r2Gg1LqQL1Nd96VFayPGXg==,0
1740,关于中国计量大学现代科技学院（义乌）校区电机和电力电子实验室的招标公告[浙江省国际技术设备招标有限公司],1593679460000,GjE3CM7twVUI2701fZKbLg==,0
1741,义乌市中心医院西门子emotion16排CT维保服务采购成交结果公告,1593650155000,//5Z6NGIvpNMHJ2IFbYRxw==,0
1742,关于中国计量大学现代科技学院(义乌)校区电子设计创新实验室的招标公告（非政府采购项目）[浙江省国际技术设备招标有限公司],1593604471000,nI4fu/0omU6SkjanCrqBYQ==,0
